customer_id,credit_score,country,gender,age,tenure
15742204,579,Germany,Male,31,6
15623502,598,Spain,Female,56,4
15774872,663,France,Male,36,10
15611191,505,Germany,Female,37,10
15674331,576,Germany,Male,30,7
15619465,555,Spain,Female,24,2
15575247,524,France,Male,30,1
15695679,776,Spain,Male,39,2
15713463,645,Germany,Female,41,2
15785170,850,Germany,Female,32,0
15796351,603,Germany,Male,35,1
15639576,691,France,Male,26,9
15693264,583,France,Female,29,10
15589715,584,France,Female,66,5
15769902,679,France,Female,33,6
15587177,646,France,Male,36,6
15814553,559,France,Female,34,5
15601550,595,Spain,Male,36,6
15664907,527,France,Male,47,1
15612465,684,Spain,Male,34,9
15810800,673,Spain,Female,32,0
15665760,802,Spain,Male,38,7
15588080,675,France,Male,54,6
15776844,762,Spain,Female,19,6
15717560,580,France,Male,50,0
15629739,621,Germany,Female,31,8
15729908,411,France,Female,36,10
15716781,815,France,Male,24,7
15646936,631,Germany,Female,32,2
15768151,514,Germany,Female,45,3
15579212,638,France,Male,57,6
15721835,791,Spain,Male,25,7
15800515,516,France,Male,35,5
15591279,734,France,Male,37,3
15587419,611,France,Male,58,8
15750335,850,Germany,Male,43,0
15699619,641,France,Male,31,10
15606472,585,France,Female,38,5
15778368,552,Germany,Male,50,4
15671387,507,France,Female,29,4
15573926,735,Spain,Male,38,7
15709183,707,France,Female,58,3
15577514,698,Germany,Female,36,7
15778830,841,France,Male,31,2
15768072,688,Spain,Female,33,2
15768293,614,France,Male,51,3
15654456,511,Germany,Male,48,6
15807525,447,France,Male,43,2
15574372,738,France,Male,35,5
15671249,422,France,Female,33,2
15779744,537,Spain,Male,30,1
15624755,707,Germany,Female,40,3
15611430,690,France,Male,54,5
15774744,664,Germany,Male,33,7
15629885,850,France,Female,33,7
15708791,584,Spain,Male,32,9
15793890,728,France,Female,59,4
15646091,560,Spain,Female,43,4
15596984,629,France,Female,31,6
15800215,658,France,Male,25,3
15577806,794,Germany,Female,54,1
15749381,790,France,Female,41,2
15683758,640,France,Male,44,7
15670615,652,Spain,Male,37,7
15715622,583,France,Female,57,3
15707634,775,France,Female,32,2
15806901,584,France,Female,39,2
15775335,635,Germany,Female,48,4
15724150,814,France,Male,48,9
15627220,735,Germany,Female,43,9
15672330,678,France,Female,31,1
15668521,693,France,Male,37,1
15807837,640,France,Female,30,6
15592570,773,Spain,Female,23,8
15748589,736,France,Female,30,9
15635893,693,France,Female,28,8
15757632,496,France,Female,41,1
15691863,751,France,Female,39,3
15706071,528,Germany,Male,39,0
15654296,754,Spain,Female,19,9
15755018,568,Germany,Female,26,10
15594041,592,Spain,Female,41,2
15670587,558,Germany,Male,25,10
15724527,825,France,Male,34,9
15801904,677,Germany,Male,28,0
15658195,653,France,Male,34,5
15630113,593,Spain,Male,35,4
15784320,632,France,Female,44,3
15676513,601,Germany,Male,35,8
15574072,786,France,Female,62,8
15633854,654,France,Female,40,3
15618566,572,France,Female,38,7
15733014,813,France,Female,62,10
15753343,523,France,Female,28,2
15746076,506,Spain,Male,50,3
15608226,513,Spain,Male,72,3
15605684,664,France,Female,31,7
15638988,684,France,Male,54,6
15628767,608,Spain,Female,63,3
15737977,527,France,Female,25,6
15758116,666,France,Male,53,5
15575119,779,France,Male,71,3
15625126,629,France,Female,40,6
15567114,430,France,Male,35,1
15672242,712,France,Male,24,2
15681327,682,France,Male,30,9
15802585,634,France,Female,41,8
15740630,487,Spain,Female,31,1
15815420,808,Spain,Male,47,8
15711468,527,France,Female,32,7
15799626,637,Germany,Male,50,4
15659325,802,Spain,Male,40,5
15651352,529,France,Female,38,2
15684925,850,France,Female,43,3
15657439,738,France,Male,18,4
15574122,817,France,Male,34,5
15720508,735,France,Male,31,3
15599078,619,Germany,Female,41,5
15702300,671,France,Male,27,5
15660735,581,Spain,Female,31,6
15671390,690,Spain,Male,36,10
15647385,579,Spain,Male,56,4
15739223,688,Spain,Female,24,3
15631305,599,Spain,Female,28,4
15809263,729,Germany,Male,29,5
15640866,718,France,Female,29,3
15775663,712,Germany,Male,53,6
15631800,474,France,Male,37,3
15654292,565,Germany,Male,33,8
15648320,658,France,Female,31,7
15726747,714,France,Male,63,4
15694510,725,France,Male,45,1
15572291,825,France,Male,40,6
15603465,665,Germany,Female,45,5
15685628,670,Spain,Male,35,2
15792729,474,Germany,Female,34,9
15767414,591,France,Male,40,2
15568044,508,France,Female,31,7
15751333,695,France,Female,36,2
15623062,660,Germany,Male,24,5
15713621,687,Germany,Male,41,10
15670668,658,Germany,Male,29,5
15750638,705,Germany,Female,33,5
15747878,739,Spain,Male,60,4
15726796,844,France,Male,38,7
15754952,602,Germany,Female,48,7
15652192,759,France,Female,33,9
15681924,747,Germany,Male,38,2
15763544,673,France,Male,47,1
15764431,671,Spain,Female,34,5
15684010,640,Germany,Female,74,2
15648881,581,Germany,Male,40,0
15733303,630,France,Male,67,5
15643294,703,France,Female,33,8
15749905,698,Spain,Female,47,6
15625175,742,Germany,Female,43,6
15643967,652,France,Female,37,4
15578251,644,France,Male,37,2
15772573,735,Spain,Male,55,2
15733234,777,France,Female,58,4
15721582,644,Germany,Female,40,4
15628219,665,Germany,Female,37,3
15571302,529,Germany,Male,72,5
15637178,803,Spain,Female,45,7
15601184,604,Spain,Female,26,3
15629511,738,France,Male,49,6
15570629,655,Germany,Female,72,5
15665766,698,Germany,Male,39,9
15693732,775,France,Female,66,9
15765982,735,France,Male,41,7
15582016,766,Spain,Male,41,6
15798024,537,Germany,Male,84,8
15588622,599,Germany,Male,25,7
15724863,420,Spain,Female,55,4
15618213,674,France,Female,32,7
15780411,570,France,Female,46,3
15725429,623,Germany,Male,33,8
15600626,710,France,Male,30,6
15668460,466,France,Male,29,6
15576263,759,France,Female,22,5
15720354,581,France,Male,71,4
15691624,820,France,Male,33,2
15793196,759,France,Male,41,9
15633352,628,France,Female,31,6
15750874,676,France,Male,31,3
15588923,591,France,Female,33,4
15715745,690,France,Female,26,5
15611800,624,France,Female,62,7
15576928,573,France,Female,23,2
15793693,694,France,Male,60,9
15581252,632,Spain,Female,29,7
15797760,632,France,Male,40,3
15790564,832,Germany,Female,40,9
15593736,598,Germany,Female,46,7
15595937,430,Germany,Male,36,1
15815628,711,France,Female,37,8
15782802,582,Germany,Male,26,6
15627412,605,France,Male,39,3
15734609,657,France,Female,37,2
15710689,578,Spain,Male,40,6
15565806,532,France,Male,38,9
15815530,612,France,Female,42,10
15632272,792,France,Female,42,2
15684103,674,France,Female,26,10
15654519,680,France,Male,31,1
15767722,593,France,Female,39,0
15654346,679,Germany,Male,35,1
15660147,493,Spain,Male,32,8
15814998,688,Spain,Male,42,5
15802207,769,Germany,Male,43,4
15658668,581,Spain,Male,49,10
15715079,465,France,Male,41,9
15570360,641,France,Female,35,4
15674678,731,Germany,Female,43,9
15780925,625,France,Male,37,1
15688193,468,France,Male,36,3
15778219,790,France,Male,26,5
15696514,587,Germany,Female,37,6
15712303,692,France,Male,66,4
15719090,676,Germany,Female,34,4
15735632,571,France,Male,41,8
15619436,700,France,Female,32,3
15722404,445,France,Female,30,3
15662063,746,France,Male,36,7
15745605,722,France,Female,47,2
15636658,596,France,Male,36,2
15784130,850,Germany,Female,30,8
15606755,597,Spain,Female,46,4
15801699,436,Spain,Male,43,5
15784097,660,Germany,Male,28,1
15764654,649,France,Male,37,9
15612092,646,Germany,Male,32,8
15610903,560,Spain,Female,31,5
15705777,710,Germany,Male,49,10
15661936,513,France,Male,40,3
15700864,607,France,Female,21,0
15722965,757,France,Male,57,3
15737521,619,Germany,Male,40,9
15814465,612,France,Male,24,1
15580988,842,France,Male,29,8
15789974,713,France,Male,33,6
15713370,657,Spain,Male,36,8
15748673,770,France,Female,37,9
15754919,773,France,Female,40,10
15641662,470,Germany,Male,39,5
15813422,781,Spain,Male,35,4
15713596,428,France,Female,62,1
15791216,600,Germany,Male,43,8
15689031,697,Spain,Female,37,7
15763704,692,Germany,Female,43,2
15631339,791,France,Male,28,4
15771509,538,Germany,Female,42,1
15769586,820,France,Female,49,1
15656096,679,Spain,Female,26,3
15585280,649,France,Female,36,2
15743582,632,France,Female,27,3
15761692,594,France,Male,40,9
15627840,682,France,Female,42,0
15778861,720,Spain,Male,33,6
15770554,769,France,Male,31,4
15806956,746,Spain,Male,30,1
15701908,623,Spain,Female,40,7
15736990,537,France,Male,28,3
15743714,468,France,Male,46,7
15807993,588,Germany,Female,30,0
15644686,729,Spain,Female,34,9
15677377,543,Spain,Male,37,3
15626412,499,Spain,Male,39,6
15643679,784,Germany,Male,28,2
15728456,604,France,Male,33,3
15630661,614,Spain,Female,25,10
15734044,671,France,Female,31,7
15705001,587,Spain,Female,35,3
15809817,593,Spain,Male,43,10
15809137,453,France,Male,29,6
15751593,570,Germany,Male,35,6
15626491,655,France,Female,45,7
15765461,632,Spain,Male,47,3
15568120,681,France,Female,37,7
15787161,591,Germany,Male,46,4
15812324,779,France,Male,27,1
15588944,456,France,Female,63,1
15694253,686,France,Female,41,7
15759566,617,France,Male,74,10
15675675,850,France,Female,32,5
15802060,646,Germany,Female,30,10
15660505,735,Germany,Male,46,2
15782630,543,France,Male,35,5
15700710,490,France,Female,37,3
15742834,640,France,Male,45,1
15806511,445,Spain,Male,45,10
15608166,761,France,Male,36,9
15614230,426,France,Female,34,3
15729958,777,France,Male,37,1
15800814,534,France,Male,35,2
15674727,777,France,Female,42,5
15657779,806,Spain,Male,18,3
15801395,790,France,Female,33,10
15757911,643,Spain,Female,32,2
15665340,584,Spain,Female,37,8
15787151,638,France,Female,34,7
15757821,771,Spain,Male,18,1
15600688,600,France,Female,39,5
15594878,661,Spain,Female,41,5
15569248,554,France,Female,43,10
15812706,627,Spain,Male,49,4
15645045,659,France,Female,38,9
15766746,835,France,Male,35,6
15700383,763,France,Female,35,7
15632551,625,Germany,Male,31,4
15795129,799,France,Female,30,9
15650545,849,France,Male,69,7
15612769,692,France,Male,28,5
15710853,623,France,Female,24,5
15623712,453,Spain,Female,42,5
15653251,408,France,Female,84,8
15755077,778,Germany,Female,37,0
15808557,695,France,Female,42,5
15614687,677,Germany,Female,44,4
15626882,662,Spain,Male,37,5
15748034,534,France,Male,29,7
15632324,602,France,Male,59,7
15761023,554,Germany,Female,43,2
15761453,667,France,Male,42,6
15646726,672,France,Male,43,5
15637169,838,Spain,Female,67,4
15636024,692,Spain,Female,34,4
15801218,675,France,Male,49,8
15642655,731,Spain,Male,33,1
15690130,468,France,Female,32,8
15653753,542,Spain,Male,43,6
15641359,662,Spain,Female,35,6
15776827,770,Germany,Male,37,5
15647725,675,France,Female,61,5
15648455,647,Germany,Male,51,4
15580629,604,France,Male,31,6
15730161,833,France,Female,39,3
15626612,741,Spain,Male,40,4
15662865,658,Spain,Male,36,1
15629094,528,France,Female,36,1
15651823,590,France,Female,60,6
15594827,675,France,Male,34,1
15786392,765,France,Male,41,4
15727353,650,France,Female,64,7
15733777,817,France,Male,44,8
15614302,699,Germany,Female,31,10
15723263,495,Germany,Female,34,9
15687270,491,Spain,Female,61,8
15803121,847,France,Male,51,5
15598700,676,Spain,Female,30,5
15741875,746,Spain,Female,25,3
15631709,470,Spain,Female,31,2
15672970,714,Spain,Male,20,3
15761670,695,France,Female,50,8
15706005,674,France,Male,46,2
15790336,664,Germany,Male,36,6
15754267,697,Germany,Male,31,3
15791988,670,France,Male,68,4
15683375,541,France,Female,32,4
15625151,640,France,Female,66,9
15635285,647,France,Male,28,8
15574296,757,France,Male,23,2
15711618,704,Germany,Female,39,1
15670943,778,Germany,Male,31,9
15634359,639,Germany,Female,41,5
15586629,637,France,Male,33,5
15588461,686,France,Male,35,4
15773221,577,Spain,Male,43,8
15664227,506,Germany,Male,28,8
15741745,757,France,Male,28,7
15652626,826,France,Male,55,4
15599410,721,France,Male,41,2
15571958,489,Spain,Male,40,3
15785406,446,France,Female,51,4
15687884,677,France,Male,37,3
15621685,769,France,Male,29,2
15628886,677,Spain,Male,56,5
15699325,555,Germany,Female,62,10
15578369,652,Germany,Female,37,9
15654156,722,Germany,Female,32,5
15707199,643,France,Male,36,0
15671630,796,Germany,Female,40,1
15632079,720,Germany,Female,37,8
15767921,613,France,Male,41,7
15573599,506,France,Female,57,6
15747208,608,France,Male,50,6
15582762,667,Spain,Male,77,2
15772528,750,France,Female,47,7
15755798,610,France,Male,33,4
15788683,588,Germany,Female,34,10
15616922,479,France,Female,26,1
15771855,682,France,Male,37,5
15601873,677,France,Female,36,7
15657868,850,Germany,Male,40,6
15711716,580,France,Female,56,1
15734246,746,France,Female,21,8
15792151,635,Spain,Female,37,3
15770159,664,Germany,Male,25,6
15747649,558,Germany,Female,36,0
15639357,415,France,Male,46,9
15738907,798,France,Female,60,6
15663446,792,Germany,Female,29,4
15750867,489,Germany,Female,46,8
15715939,730,France,Male,33,0
15763806,773,France,Male,41,4
15637993,711,France,Male,36,9
15720338,592,Spain,Male,55,8
15627162,695,Germany,Male,27,6
15596710,640,France,Female,33,1
15781678,470,Spain,Male,31,4
15634968,789,Germany,Female,37,6
15609475,604,Spain,Female,39,7
15573319,493,Germany,Female,35,8
15738291,671,France,Female,48,8
15782456,656,France,Male,46,9
15794841,739,Spain,Male,19,5
15684696,560,Spain,Female,26,3
15629846,827,Germany,Female,47,8
15674442,681,France,Male,23,7
15571689,740,France,Female,37,5
15730469,663,Spain,Male,31,4
15809320,845,Spain,Female,52,0
15684367,555,Spain,Male,27,5
15793049,680,Germany,Female,48,8
15603665,638,Germany,Female,39,0
15613623,640,Spain,Male,62,3
15569572,778,France,Male,42,6
15698791,679,France,Male,45,3
15626233,593,France,Female,32,3
15607263,788,France,Male,55,3
15610900,770,France,Female,70,9
15624775,729,France,Male,67,2
15691703,545,France,Male,47,8
15745355,597,France,Male,41,4
15724955,537,France,Male,38,3
15628999,732,France,Male,79,10
15654341,542,France,Male,34,8
15744240,688,Germany,Female,46,0
15632365,542,Germany,Male,33,8
15729689,754,Germany,Male,35,6
15759284,750,France,Female,37,6
15602124,731,France,Male,30,7
15661903,699,France,Female,43,3
15664668,534,France,Female,42,9
15736431,494,Spain,Male,27,2
15748639,497,Germany,Male,35,7
15628123,632,France,Female,28,5
15602731,724,France,Male,31,5
15794137,751,Germany,Female,37,0
15748696,733,France,Male,42,9
15725068,701,Spain,Female,21,9
15807340,525,Germany,Male,33,4
15586133,666,Germany,Female,44,2
15576185,653,France,Male,29,2
15660809,850,France,Male,28,4
15616666,646,Germany,Female,52,6
15706904,750,France,Male,43,6
15606915,764,France,Male,24,7
15749693,658,France,Female,32,9
15791743,727,France,Male,32,1
15796480,687,France,Female,31,2
15790442,631,Spain,Male,33,2
15609458,797,France,Male,30,10
15593897,650,Spain,Male,25,7
15604576,850,Spain,Male,22,3
15666270,676,France,Female,40,2
15572626,620,Spain,Male,44,8
15727197,576,France,Female,52,9
15714006,482,France,Female,35,2
15642137,695,Spain,Female,39,5
15665327,706,France,Male,18,2
15626806,668,France,Female,32,2
15662578,679,Germany,Male,35,1
15790829,703,France,Female,45,5
15654959,670,Spain,Male,67,6
15760244,590,France,Female,76,5
15715394,613,Spain,Male,35,4
15722246,742,France,Female,60,4
15609704,608,France,Female,33,4
15757628,571,France,Male,40,10
15633586,595,France,Female,39,7
15565796,745,Germany,Male,48,10
15717935,589,France,Female,21,3
15577700,749,France,Male,37,10
15747345,678,France,Female,22,6
15678317,603,France,Male,46,2
15698335,504,France,Female,73,8
15768451,739,Germany,Male,40,5
15753213,604,France,Female,34,7
15769645,612,France,Female,35,3
15657565,629,Spain,Female,44,6
15620323,652,Spain,Female,42,3
15679983,565,France,Male,34,7
15812616,707,France,Female,49,10
15601796,645,France,Male,30,1
15729489,762,Germany,Female,34,8
15613216,639,Spain,Female,39,1
15657937,709,Germany,Male,22,0
15815428,823,France,Male,34,3
15640409,817,Germany,Female,46,0
15699492,665,Germany,Female,27,2
15623536,646,Germany,Male,39,0
15707551,568,France,Male,30,8
15577999,850,France,Female,62,1
15788775,473,Germany,Male,40,8
15758362,731,France,Female,41,9
15807961,619,France,Male,25,4
15710978,715,Germany,Male,42,2
15703541,772,Germany,Female,51,9
15626474,686,France,Female,31,1
15608344,749,Germany,Female,29,7
15768367,781,France,Female,27,7
15806210,675,Spain,Male,66,5
15697702,730,Spain,Male,29,2
15689152,683,Spain,Male,38,3
15568573,554,Germany,Female,51,7
15689598,722,France,Male,46,6
15713374,689,Germany,Male,67,9
15679733,796,Germany,Male,40,2
15759274,447,France,Female,32,10
15607748,498,Germany,Male,37,8
15607577,663,Spain,Male,27,8
15813697,498,Germany,Female,44,2
15801125,627,France,Female,32,1
15777855,649,France,Male,45,7
15635396,738,Germany,Female,29,9
15698031,587,Germany,Female,39,6
15678944,655,Germany,Female,32,6
15718507,647,Germany,Male,37,3
